,collectionName,one_day_volume,one_day_change,one_day_sales,one_day_average_price,seven_day_volume,seven_day_change,seven_day_sales,seven_day_average_price,total_volume,total_sales,total_supply,num_owners,average_price,market_cap,floor_price
35,cryptodickbutts_s3,11.513,1.6601201478743066,7.0,1.6447142857142858,25.985207940000002,-0.26603280601418794,24.0,1.0827169975000002,6740.185454619435,8517.0,5200.0,1677.0,0.7913802341927246,5630.128387000001,0.0
36,luckymaneki,0.134,-0.2752839372633856,5.0,0.0268,0.3439,-0.23407572383073502,11.0,0.03126363636363636,895.8169651875629,9092.0,14217.0,3120.0,0.09852804280549526,444.4751181818182,0.0
37,cyberkongz,0.0,0.0,0.0,0.0,21.99,-0.9137554639313964,1.0,21.99,25455.809955293757,748.0,1000.0,431.0,34.03183149103443,21990.0,0.0
38,tradesquads,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.3745098199999997,55.0,627.0,274.0,0.04317290581818181,0.0,0.0
39,chubbies,0.35,0.0,1.0,0.35,0.6179999999999999,-0.4435390198002864,6.0,0.10299999999999998,2976.6297871040906,9040.0,9997.0,3343.0,0.32927320653806313,1029.6909999999998,0.0
40,celestials_eth,0.12297999999999996,0.0,9.0,0.01366444444444444,0.13297999999999996,-0.0628611698379143,10.0,0.013297999999999996,293.15991577578905,2322.0,4049.0,1682.0,0.1262531937018902,53.84360199999998,0.0
41,dicklebutts,0.13,1.1666666666666667,7.0,0.018571428571428572,0.321,-0.5440599965911029,16.0,0.0200625,154.18273928068342,4724.0,4988.0,1891.0,0.03263817512292198,100.07175000000001,0.0
42,apeonly_island,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,8.651500069999962,276.0,2914.0,755.0,0.031346014746376674,0.0,0.0
43,capsulehouse,1.8587999999999998,0.27752577319587607,4.0,0.46469999999999995,28.135302928812184,-0.3221764579900366,40.0,0.7033825732203046,24493.58229481414,23710.0,10000.0,3915.0,1.033048599528222,7033.825732203046,0.0
44,peaceful_groupies,0.60479,3.5472932330827067,7.0,0.08639857142857144,2.3551200000000003,-0.08253992987923656,36.0,0.06542,11975.23147284725,21509.0,10000.0,2309.0,0.556754450362511,654.2,0.0
45,wemint_washington,0.0,-1.0,0.0,0.0,0.005,-0.2857142755102039,1.0,0.005,386.9081480148991,6862.0,10000.0,3730.0,0.056384166134494186,50.0,0.0
46,platypunksofficial,0.0,-1.0,0.0,0.0,0.007,-0.7741935483870968,3.0,0.002333333333333333,120.75296999990384,2925.0,3061.0,1060.0,0.04128306666663379,7.142333333333333,0.0
47,fud_monsters,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.54861561726713,1466.0,6803.0,2299.0,0.037891279411505545,0.0,0.0
48,robotos_official,2.6790000000000003,-0.2074644483165645,8.0,0.33487500000000003,18.94429,0.18080044379066998,60.0,0.31573816666666665,15417.135820724097,24954.0,9998.0,5635.0,0.6178222257242966,3156.750190333333,0.0
49,ruumz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.18180316874482,779.0,3560.0,1164.0,0.060567141423292455,0.0,0.0
50,thewonderquest,0.0069,-0.7228915662650602,1.0,0.0069,0.15380000000000002,2.0156862745098043,17.0,0.009047058823529413,513.6424189012059,4449.0,10000.0,2806.0,0.11545120676583635,90.47058823529413,0.0
51,pudgypenguins,4.4,-0.36406076110364366,4.0,1.1,82.16780099999998,0.23496743061779843,59.0,1.3926745932203386,54454.341542650574,35754.0,8888.0,4332.0,1.523027956107025,12378.09178454237,0.0
52,recklesswhales,0.001,0.0,1.0,0.001,0.001,0.0,1.0,0.001,146.3112333881586,4429.0,9944.0,2113.0,0.033034823524081866,9.944,0.0
53,thekamagang,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,301.48063066046797,2444.0,3163.0,1164.0,0.12335541352719638,0.0,0.0
54,hashmasks,4.07,6.5692765482611115,11.0,0.37000000000000005,17.643100000000004,0.8694873588064513,44.0,0.40097954545454556,42157.040075575234,20626.0,16363.0,5142.0,2.043878603489539,6561.228302272729,0.0
55,bud_light_n3xt,0.10990000000000001,1.0351851851851854,5.0,0.021980000000000003,0.6411000000000002,0.637547892720307,32.0,0.020034375000000007,782.5543216668549,5961.0,12587.0,5391.0,0.13127903399880136,252.1726781250001,0.0
56,killergf,0.799,-0.5238379022646006,5.0,0.1598,11.674999999999999,-0.2657474174450028,48.0,0.24322916666666664,21182.127168698506,16065.0,7777.0,3992.0,1.3185264344038907,1891.5932291666666,0.0
57,paradisetrippies,0.13699999999999998,-0.5355932203389832,4.0,0.034249999999999996,3.014899999999998,-0.616003810795045,44.0,0.06852045454545451,1009.9542693752608,5711.0,10000.0,1950.0,0.17684368225796895,685.204545454545,0.0
58,uncool_cats_nft,0.1057,1.5906862745098043,8.0,0.0132125,0.19340000000000002,-0.9713137246176894,16.0,0.012087500000000001,853.7035968379668,8473.0,6969.0,2663.0,0.10075576499916993,84.23778750000001,0.0
59,monacoplanetyacht,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2514.099688578682,13237.0,9999.0,4777.0,0.1899297188621804,0.0,0.0
60,guppygang,0.0,0.0,0.0,0.0,0.9568999999999999,-0.6353972185178132,11.0,0.08699090909090908,488.43361351266503,3001.0,8001.0,1556.0,0.16275695218682606,696.0142636363636,0.0
61,skullx,0.268,3.123076923076923,2.0,0.134,0.8480000000000002,-0.11519198572119359,13.0,0.06523076923076924,316.24720733567625,2818.0,10000.0,2538.0,0.11222399124757851,652.3076923076925,0.0
62,wonky_stonks,0.1259,-0.3338624338624338,3.0,0.04196666666666667,0.9769000000000002,0.17854988539027625,16.0,0.06105625000000001,1352.5526011177242,7577.0,8736.0,4530.0,0.17850766808997284,533.3874000000001,0.0
63,sorasdreamworld,0.0,-1.0,0.0,0.0,0.046900000000000004,-0.17574692442882242,7.0,0.006700000000000001,632.4654059831482,6566.0,10000.0,3637.0,0.09632430794747918,67.0,0.0
64,kingfrogs,0.20400000000000001,5.181818181818182,5.0,0.0408,1.120659,-0.1800196094213025,35.0,0.03201882857142857,2822.274847321733,13962.0,15672.0,5518.0,0.20213972549217396,501.7990813714286,0.0
65,punkscapes,0.11,-0.9133858267716536,1.0,0.11,5.977000000000001,-0.4515759049410471,29.0,0.2061034482758621,1579.646458891295,9152.0,10000.0,3084.0,0.17260123021102436,2061.034482758621,0.0
66,nobodyeth,0.097,0.0,3.0,0.03233333333333333,1.2547000000000001,-0.8118326300866877,22.0,0.05703181818181819,598.3984718475184,3795.0,3210.0,1222.0,0.15768075674506413,183.0721363636364,0.0
67,heroes_of_evermore,0.0,-1.0,0.0,0.0,0.6738000000000003,11.957692307692312,28.0,0.024064285714285726,1343.1070755044516,7497.0,10000.0,2084.0,0.1791526044423705,240.64285714285725,0.0
68,uwucrew,0.16,-0.7398373983739838,1.0,0.16,4.049899999999999,0.1044177802017994,25.0,0.16199599999999997,4454.346893434324,16465.0,9669.0,3978.0,0.27053427837438954,1566.3393239999996,0.0
69,fanggangnft,0.483,-0.5548387096774193,5.0,0.09659999999999999,3.1867,-0.2182754814178832,37.0,0.08612702702702703,6125.232974071915,21270.0,8888.0,4347.0,0.2879752221002311,765.4970162162163,0.0
70,bored_mummy_baby_waking_up,0.0,-1.0,0.0,0.0,0.1081,0.6378787878787878,10.0,0.01081,320.1761371667804,2464.0,3888.0,2559.0,0.12994161410989463,42.02928,0.0
71,chads_nft,0.5228000000000002,0.0,26.0,0.020107692307692313,0.6167800000000002,0.0,31.0,0.019896129032258073,320.99839003119683,5192.0,10000.0,2333.0,0.06182557589198706,198.9612903225807,0.0
72,caninecartel,0.0,-1.0,0.0,0.0,0.049999999999999996,0.4285714285714286,3.0,0.016666666666666666,871.360562673323,7958.0,10000.0,4354.0,0.10949491865711523,166.66666666666666,0.0
73,re_genz,48.16529899999998,2.381755763833937,83.0,0.5803048072289154,96.38006797999998,1.119049282767843,208.0,0.4633657114423076,952.0014760943112,3119.0,2538.0,1534.0,0.30522650724408823,1176.0221756405767,0.0
74,lostsoulssanctuary,0.0,-1.0,0.0,0.0,0.079,0.15328467153284664,4.0,0.01975,639.017362975606,6305.0,9998.0,1870.0,0.10135089024196765,197.4605,0.0
75,starlingsnft,0.0,-1.0,0.0,0.0,0.30250000000000005,-0.7861586314152411,11.0,0.027500000000000004,3017.1493683383082,11314.0,10020.0,2769.0,0.2666739763424349,275.55000000000007,0.0
76,zunkz,0.279,0.16736401673640183,6.0,0.04650000000000001,4.229336900000001,-0.7567007300697738,87.0,0.04861306781609196,2046.5521240956477,15383.0,10000.0,3685.0,0.1330398572512285,486.1306781609196,0.0
77,moondogs_odyssey,0.0,-1.0,0.0,0.0,0.17,2.0909090909090917,11.0,0.015454545454545455,1267.308086871542,5852.0,5000.0,1945.0,0.2165598234572013,77.27272727272728,0.0
78,cyphercity,0.125,0.0,2.0,0.0625,0.133,0.3447927199191101,3.0,0.044333333333333336,416.2553880479451,6486.0,8886.0,2767.0,0.06417751897131438,393.946,0.0
79,ucac,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.44198818249823,419.0,9980.0,174.0,0.05833410067422012,0.0,0.0
80,weirdwhales,0.089,0.0,1.0,0.089,2.1921,23.356666666666666,9.0,0.24356666666666665,1865.0350330770855,7880.0,3350.0,1680.0,0.23667957272551846,815.9483333333333,0.0
81,buzzedbears,0.0,-1.0,0.0,0.0,0.11400000000000002,-0.6309485270314018,6.0,0.019000000000000003,492.34105444719694,7014.0,9999.0,2641.0,0.07019404825309337,189.98100000000002,0.0
82,galactic_secret_agency,0.01,0.0,1.0,0.01,0.044000000000000004,-0.8678678678678678,4.0,0.011000000000000001,427.85664311709394,6317.0,9999.0,2667.0,0.067730986721085,109.989,0.0
83,art_stars_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5145052846203,918.0,3853.0,1437.0,0.05938399268477157,0.0,0.0
84,the_monstrocities,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,61.3750308959089,908.0,2760.0,813.0,0.06759364636113314,0.0,0.0
85,absurdarboretum,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,134.39507025074872,1476.0,2838.0,1051.0,0.09105357063058857,0.0,0.0
86,forgottenruneswizardscult,2.58,-0.5017381228273464,2.0,1.29,86.18420000000005,1.194433976676683,56.0,1.5390035714285724,14041.880389860265,15252.0,9374.0,2902.0,0.9206582998859341,14426.619478571436,0.0
87,pandagolfsquad,0.0,-1.0,0.0,0.0,0.059,0.0,4.0,0.01475,80.69113700235947,1533.0,3220.0,1150.0,0.05263609719658152,47.495,0.0
88,bonsai_zenft,0.1569,1.7051724137931035,2.0,0.07845,0.6177500000000029,-0.6894870441579318,9.0,0.06863888888888921,1582.474479482257,7488.0,8888.0,2899.0,0.21133473283683987,610.0624444444474,0.0
89,arabian_camels,0.05,0.0,1.0,0.05,0.3155,-0.5555712072122834,7.0,0.045071428571428575,988.2453950046804,14307.0,12012.0,3263.0,0.06907425700738662,541.398,0.0
90,bones_club_heritage,0.0,-1.0,0.0,0.0,0.04,-0.689922480620155,1.0,0.04,201.85501955058368,2278.0,1010.0,597.0,0.08861063193616492,40.4,0.0
91,cryptotrunks,0.0,-1.0,0.0,0.0,1.2799000000000003,0.553276699029126,32.0,0.03999687500000001,605.1358475856214,3542.0,23497.0,11414.0,0.17084580677177338,939.8065718750001,0.0
92,the_cryptopoops,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83449,86.0,1375.0,389.0,0.044587093023255815,0.0,0.0
93,waifusion,0.0,-1.0,0.0,0.0,0.35,-0.5442708333333335,7.0,0.049999999999999996,3040.402483399551,9371.0,16382.0,2249.0,0.3244480293884912,819.0999999999999,0.0
94,avastar,0.10394199999999999,-0.9279631298080255,2.0,0.051970999999999996,3.3182419999999997,-0.39825437584778667,29.0,0.11442213793103448,4286.51477898074,11474.0,26020.0,5100.0,0.37358504261641445,2977.264028965517,0.0
95,song_a_day,0.0,0.0,0.0,0.0,0.06,0.05263157894736834,2.0,0.03,352.14756254899066,2452.0,4435.0,1646.0,0.14361646107218215,133.04999999999998,0.0
96,theeveryones,0.07,-0.8982558139534883,1.0,0.07,2.1730000000000005,0.8556789069171655,28.0,0.07760714285714287,122.41822990000027,929.0,2500.0,531.0,0.1317741979547904,194.0178571428572,0.0
97,satoshifaces,0.0,-1.0,0.0,0.0,0.067,0.0,4.0,0.01675,155.04269853205227,912.0,3647.0,815.0,0.17000295891672398,61.087250000000004,0.0
98,bearsontheblock,0.0,-1.0,0.0,0.0,0.09659999999999999,-0.9123738475051382,5.0,0.019319999999999997,674.833952269009,4752.0,9495.0,3323.0,0.14201051184112143,183.4434,0.0
99,wickedstallions,0.2965,16.441176470588232,19.0,0.015605263157894737,0.3855000000000001,6.57367387033399,30.0,0.012850000000000004,494.50281560152996,4646.0,9814.0,3412.0,0.10643624959137536,126.10990000000004,0.0
100,visitors_of_imma_degen,0.2,0.05263157894736847,1.0,0.2,4.3348,-0.6792572522050611,41.0,0.10572682926829269,2487.2869090749195,12367.0,9999.0,2912.0,0.2011229003861017,1057.1625658536586,0.0
101,deadheads,0.54,0.009345794392523372,3.0,0.18000000000000002,2.4580000000000006,1.004076640847942,20.0,0.12290000000000004,5318.559898090215,16017.0,10000.0,2798.0,0.332057182873835,1229.0000000000002,0.0
102,bullsontheblock,0.10500000000000001,-0.4951923076923077,2.0,0.052500000000000005,0.7630000000000001,-0.3915470494417861,11.0,0.06936363636363638,4860.033233103186,15640.0,10000.0,1552.0,0.31074381285825997,693.6363636363637,0.0
103,thewickedcraniums,0.08,-0.735973597359736,1.0,0.08,1.4168,-0.33248527679623086,17.0,0.08334117647058824,9274.284275031421,23056.0,10762.0,4475.0,0.40225035891010674,896.9177411764706,0.0
104,superyeti,0.6015,-0.11413843888070693,5.0,0.1203,1.8985,2.313841857217664,22.0,0.08629545454545455,1762.2518096667948,13853.0,10000.0,4225.0,0.1272108431146174,862.9545454545455,0.0
105,dreamloops,0.043,0.7916666666666665,2.0,0.0215,0.24999999999999997,0.17924528301886766,7.0,0.03571428571428571,732.8492415913017,9472.0,9520.0,1958.0,0.0773700635125952,339.99999999999994,0.0
106,ptbc,0.128,0.0,2.0,0.064,0.14400000000000002,2.130434782608696,4.0,0.036000000000000004,406.8034421034187,6757.0,4946.0,1751.0,0.06020474206059179,178.056,0.0
107,punkbabies,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,244.19938755080003,7282.0,3901.0,996.0,0.0335346590978852,0.0,0.0
108,richkidsofficial,0.0,-1.0,0.0,0.0,0.009399999999999999,0.0,4.0,0.00235,376.9271420774247,4130.0,7389.0,3022.0,0.09126565183472754,17.36415,0.0
109,covidpunksnft,0.268889,0.0,10.0,0.0268889,0.32878900000000005,2.1017830188679247,13.0,0.025291461538461544,1807.5745960870001,10598.0,10000.0,3837.0,0.17055808606218156,252.91461538461542,0.0
110,osiris_cosmic_kids,0.195,3.875,9.0,0.021666666666666667,0.4230000000000001,-0.7734175384467048,20.0,0.021150000000000006,313.14206275752315,4779.0,9999.0,2543.0,0.06552459986556249,211.47885000000005,0.0
111,veefriends,6.99,-0.9175221238938053,1.0,6.99,375.99899999999997,-0.17142565629983714,39.0,9.641,53187.48764339644,4464.0,10255.0,5207.0,11.914759776746514,98868.45499999999,0.0
112,toddlerpillars,0.076,0.0,4.0,0.019,0.5257222220000001,-0.6323286578500144,21.0,0.025034391523809527,247.2862657342023,4594.0,9998.0,3578.0,0.05382809441319162,250.29384645504766,0.0
113,bushidos,0.0,-1.0,0.0,0.0,0.05,-0.8868752686712369,3.0,0.016666666666666666,291.9839616196032,3375.0,8888.0,2401.0,0.08651376640580835,148.13333333333335,0.0
114,ethalien,0.0,0.0,0.0,0.0,0.1117,-0.9025220350815953,3.0,0.037233333333333334,722.7881366976608,8254.0,7500.0,1822.0,0.08756822591442462,279.25,0.0
115,bossbeauties,5.53,-0.3416666666666667,8.0,0.69125,48.9806364212508,-0.08743807749748013,62.0,0.7900102648588839,15179.64250200717,20266.0,10000.0,5553.0,0.7490201570120976,7900.102648588839,0.0
116,encryptas_1,0.08399999999999999,0.47368421052631576,2.0,0.041999999999999996,0.320222,-0.516864815932408,10.0,0.0320222,1140.6237200635653,8615.0,10000.0,3850.0,0.13239973535270635,320.222,0.0
117,rebels_haunted_mansion,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,54.55711475359066,1036.0,3333.0,1326.0,0.05266130767721106,0.0,0.0
118,lion_club,0.0,-1.0,0.0,0.0,0.2178,-0.6458536585365854,8.0,0.027225,238.81518227989943,3536.0,9000.0,3148.0,0.06753823028277699,245.025,0.0
119,sadgirlsbar,0.135,0.0,2.0,0.0675,1.3249,-0.6402905033334433,14.0,0.09463571428571428,2377.0268329696924,13322.0,10000.0,4653.0,0.17842867684804778,946.3571428571429,0.0
120,blockchainbikers,0.0169,7.449999999999999,2.0,0.00845,0.0189,-0.8297297297297298,3.0,0.0063,1331.905738867372,7258.0,11107.0,4691.0,0.18350864409856324,69.9741,0.0
121,secretsocietyofwhales,0.07,-0.7401826145052335,2.0,0.035,2.6017400000000004,1.2161706332305493,30.0,0.08672466666666669,1474.8203191365917,10886.0,10000.0,3886.0,0.1354786256785405,867.2466666666668,0.0
122,gluefactoryshow,0.7038000000000001,0.10175328741390134,18.0,0.0391,1.3767,2.3096932397345897,37.0,0.03720810810810811,1224.2496863983135,8383.0,10000.0,3486.0,0.14603956655115274,372.0810810810811,0.0
123,misscryptoclub,0.0,-1.0,0.0,0.0,0.0458,0.0,5.0,0.00916,296.120806463224,3271.0,3144.0,1265.0,0.09052913679707246,28.79904,0.0
124,lonelyalienspaceclub,0.131,-0.726798748696559,5.0,0.0262,1.1408284127626531,0.2681507478464345,38.0,0.030021800335859293,5393.832287959301,16741.0,10001.0,4030.0,0.32219295669071746,300.2480251589288,0.0
125,fameladysquad,0.214,-0.3096774193548387,2.0,0.107,3.5069999999999997,-0.22610115632447725,26.0,0.13488461538461538,3349.394304402434,18174.0,8887.0,3883.0,0.1842959339937512,1198.7195769230768,0.0
126,thealienboy,0.7999999999999999,0.244167962674961,6.0,0.13333333333333333,3.9399,-0.07228802185123265,30.0,0.13133,2592.201513568785,16826.0,9991.0,3552.0,0.15405928405852756,1312.11803,0.0
127,deathbats_club,0.303,0.6833333333333333,3.0,0.10099999999999999,3.7462,-0.8081427313764878,23.0,0.16287826086956522,361.8944733910754,2200.0,10000.0,4967.0,0.16449748790503427,1628.7826086956522,0.0
128,rareshoe,0.0,0.0,0.0,0.0,0.069,0.25454545454545463,1.0,0.069,41.029585535242916,768.0,2327.0,983.0,0.053423939499014216,160.56300000000002,0.0
129,merry_modz,0.17880000000000001,0.788,3.0,0.05960000000000001,0.8022999999999999,0.08712737127371262,15.0,0.05348666666666666,194.60538889999984,1792.0,10000.0,2904.0,0.10859675719866062,534.8666666666666,0.0
130,chibi_galaxy,0.15369,0.7255198538519668,3.0,0.05123,0.6030817289470751,0.17789400184975607,11.0,0.05482561172246137,300.7467148786985,2224.0,3500.0,1794.0,0.13522783942387523,191.88964102861482,0.0
131,cryptoongoonz,2.4850000000000003,-0.24098938331990916,6.0,0.41416666666666674,42.516889000000006,-0.021502308731941,98.0,0.43384580612244905,6082.128900618099,12616.0,6969.0,3004.0,0.48209645692914543,3023.4714228673474,0.0
132,godsofrock,0.08460000000000001,1.5636363636363637,3.0,0.028200000000000003,0.4266,-0.5705657338433663,9.0,0.0474,202.45034482909492,2401.0,6862.0,2241.0,0.08431917735489168,325.2588,0.0
133,knights_of_degen_official,0.993,1.8371428571428574,4.0,0.24825,11.5562,0.9035398375858605,41.0,0.28185853658536586,2666.3643196644794,8448.0,8865.0,2553.0,0.3156207764754355,2498.6759268292685,0.0
134,galaxyeggs9999,0.0,-1.0,0.0,0.0,1.8543000000000003,-0.7153104134393504,16.0,0.11589375000000002,14765.89973134018,18871.0,9999.0,4792.0,0.7824651439425668,1158.8216062500003,0.0
135,dropbearsnft,0.0879,-0.20090909090909087,3.0,0.029300000000000003,0.5458000000000001,-0.4733185320208293,18.0,0.030322222222222226,336.8324733065867,6034.0,10000.0,4162.0,0.05582241851285825,303.2222222222223,0.0
136,adam_bomb_squad,6.999700000000001,-0.23366542588132233,16.0,0.43748125000000004,71.98595637243295,-0.2707466698296376,122.0,0.5900488227248603,21029.246103485933,37887.0,24999.0,8506.0,0.5550517619100466,14750.630519298782,0.0
137,chill_frogs,0.0,-1.0,0.0,0.0,0.25248899999999996,0.5682546583850929,11.0,0.022953545454545452,2447.8926119856783,10255.0,6000.0,2375.0,0.2387023512418994,137.72127272727272,0.0
138,toolsofrock,0.03,0.0,1.0,0.03,0.5378000000000001,1.9549450549450544,16.0,0.033612500000000003,1812.2470957051778,7381.0,7301.0,2204.0,0.24552866762026526,245.40486250000004,0.0
139,purrnelopes_country_club,0.589,-0.23407022106631983,2.0,0.2945,5.378299999999999,-0.6359886809488132,16.0,0.33614374999999996,3069.600335806205,9878.0,10000.0,3522.0,0.31075119819864394,3361.4374999999995,0.0
140,supducks,6.514264410000001,0.9959446679433168,12.0,0.5428553675000001,35.50604648386497,-0.11395037681669382,68.0,0.522147742409779,23606.95344379422,19612.0,10001.0,3600.0,1.2036994413519386,5221.9995718402,0.0
141,slumdoge_billionaires,0.0,-1.0,0.0,0.0,0.025,-0.6839443742098609,4.0,0.00625,881.8130583997918,7677.0,9997.0,2552.0,0.1148642775042063,62.48125,0.0
142,crazypanthers,0.0,0.0,0.0,0.0,0.0199,2.316666666666667,3.0,0.006633333333333334,157.11175098666862,2187.0,3333.0,1075.0,0.0718389350647776,22.108900000000002,0.0
143,monsterbuds_genesis,0.0989,-0.3035211267605634,2.0,0.04945,2.03781,-0.3431927848640742,46.0,0.044300217391304346,3623.9622073136034,9834.0,11161.0,3259.0,0.36851354558812316,494.4347263043478,0.0
144,kneecaps,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2800483870967723,84.0,1343.0,286.0,0.02714343317972348,0.0,0.0
145,meowbits_collection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.32107244330784,334.0,209.0,70.0,0.28239842048894565,0.0,0.0
146,dirtybird_flight_club,0.04190000000000001,-0.1768172888015716,3.0,0.013966666666666669,0.1668,-0.2908163265306123,10.0,0.01668,1039.3598040281827,7707.0,9090.0,3574.0,0.13485919346414724,151.62120000000002,0.0
147,animathereum,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,299.5065153136496,4659.0,9999.0,2245.0,0.06428557959082412,0.0,0.0
148,the_birdhouse_official,0.0,-1.0,0.0,0.0,0.224,4.173210161662817,15.0,0.014933333333333333,443.3317090535061,5751.0,6000.0,2134.0,0.07708776022491846,89.60000000000001,0.0
149,badassbulls,0.036,0.0,4.0,0.009,0.049,2.0625,5.0,0.0098,345.9278316391098,3751.0,2222.0,1053.0,0.092222829016025,21.7756,0.0
150,boring_bananas_company,0.0,-1.0,0.0,0.0,0.0529,1.7268041237113403,12.0,0.004408333333333334,363.6241763509382,8932.0,8888.0,2267.0,0.040710275005702894,39.181266666666666,0.0
151,cool_cats_nft,33.269999999999996,-0.4033207433472147,8.0,4.1587499999999995,482.2192,0.041167669989262703,138.0,3.4943420289855074,107103.93562685614,28626.0,9941.0,5535.0,3.741491498178444,34737.254110144924,0.0
152,myfuckingpickle,0.176,-0.7341389728096677,3.0,0.058666666666666666,2.805489999999999,3.1378908554572247,48.0,0.05844770833333331,1041.8655346366952,13908.0,10000.0,2727.0,0.07491124062673966,584.4770833333331,0.0
153,kbot_factory,0.01,0.0,2.0,0.005,0.01,0.0,2.0,0.005,82.69965010000055,1798.0,3999.0,869.0,0.04599535600667439,19.995,0.0
154,paladin_pandas,0.09090000000000001,-0.06288659793814427,3.0,0.030300000000000004,0.7618000000000003,1.2314001171646172,22.0,0.034627272727272736,2493.6560532402787,12382.0,10000.0,2523.0,0.20139364022292672,346.27272727272737,0.0
155,24px,0.02,-0.3333333333333333,2.0,0.01,0.3129,-0.2585308056872038,14.0,0.022350000000000002,3581.2054967300205,28008.0,9900.0,4240.0,0.12786366383640463,221.26500000000001,0.0
156,spunks_nft,0.0,-1.0,0.0,0.0,0.032,0.0,2.0,0.016,438.8537873565439,2128.0,10000.0,1198.0,0.20622828353221045,160.0,0.0
157,crypto_corgis,0.047,-0.9328571428571428,2.0,0.0235,1.0864999999999998,0.3893879659692653,46.0,0.0236195652173913,1010.1460103230756,7162.0,9998.0,4187.0,0.14104244768543364,236.14841304347823,0.0
158,0xvampire_project,0.01,0.0,1.0,0.01,0.017,-0.8550037907505137,2.0,0.0085,2505.6276970034887,14202.0,9860.0,4427.0,0.17642780573183275,83.81,0.0
159,voxies,2.7299999999999995,0.02285500187336062,7.0,0.38999999999999996,31.30199999999999,0.987289776587031,102.0,0.3068823529411764,6885.27003917731,7773.0,10000.0,1733.0,0.8857931351057905,3068.8235294117635,0.0
160,axie,0.0,0.0,0.0,0.0,1860.7544378462221,0.0,108.0,17.22920775783539,18555.36983864752,3904.0,3802.0,606.0,0.0,65505.447895290155,0.0
161,ppa_surrealestates,0.39819999999999994,3.984977466199298,10.0,0.039819999999999994,2.94357899,-0.002987742175857124,62.0,0.04747708048387096,364.19779609463825,3795.0,10000.0,3007.0,0.09596779870741456,474.77080483870964,0.0
162,nfh,0.173,-0.5336927223719676,3.0,0.057666666666666665,1.7260000000000002,-0.3761069943972527,25.0,0.06904,1947.0930773107623,12101.0,8888.0,3286.0,0.16090348544010927,613.6275200000001,0.0
163,lambduhs,0.013,0.0,1.0,0.013,0.013,-0.856670341786108,1.0,0.013,564.5285072846996,8311.0,8500.0,2622.0,0.06792546110993858,110.49999999999999,0.0
164,crazy_crows_chess_club,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.469735691337654,1333.0,8193.0,1969.0,0.034110829475872205,0.0,0.0
165,rumble_kong_league,15.89,2.4717063578763385,3.0,5.296666666666667,50.23100000000001,-0.3439507665945285,37.0,1.3575945945945949,17723.418799207317,13097.0,9998.0,3145.0,1.3532426356575793,13573.230756756759,0.0
166,bones_and_bananas,0.0,0.0,0.0,0.0,0.018,4.999999999999999,2.0,0.009,83.05486295078835,2232.0,10000.0,6901.0,0.0372109601033998,90.0,0.0
167,untamed_elephants,0.085,0.30769230769230776,2.0,0.0425,0.37259999999999993,1.4757475083056475,12.0,0.031049999999999994,657.5358578138754,9168.0,7500.0,3137.0,0.07172075237934941,232.87499999999994,0.0
168,pownft,0.0,-1.0,0.0,0.0,0.03,0.0,1.0,0.03,615.2554376201481,2388.0,5867.0,1731.0,0.2576446556198275,176.01,0.0
169,pixls_official,0.0,0.0,0.0,0.0,0.04,-0.863852961198094,1.0,0.04,1193.195989335117,4475.0,5468.0,1625.0,0.2666359752704172,218.72,0.0
170,chainfaces,0.0,-1.0,0.0,0.0,0.5845,-0.26662484316185686,6.0,0.09741666666666667,974.0317428541721,4528.0,10000.0,1285.0,0.21511301741479066,974.1666666666667,0.0
171,cryptofighters,0.22,0.0,1.0,0.22,0.7179,0.0,5.0,0.14357999999999999,899.1247943811546,6551.0,4953.0,1344.0,0.1372500067747145,711.15174,0.0
172,purojekuto_3333,0.0,-1.0,0.0,0.0,0.1,0.4285714285714285,4.0,0.025,365.22158913498936,1686.0,2190.0,554.0,0.21662015962929382,54.75,0.0
173,bees_deluxe,0.1459,6.295,4.0,0.036475,0.42690000000000006,-0.3898604496938582,13.0,0.032838461538461546,214.66518500000066,1871.0,11497.0,1853.0,0.11473286210582612,377.54379230769234,0.0
174,cryptolanders,0.0,-1.0,0.0,0.0,0.1129,2.7633333333333336,4.0,0.028225,43.84325466353651,332.0,1007.0,761.0,0.13205799597450757,28.422575,0.0
